eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,eDbV2XPtType,usV2xGroupId,unTotalPacketCrc32
eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,eDbV2XPtType,usV2xGroupId,unTotalPacketCrc32
1,31,20120002,2024080615374574022,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374574022,0,5915,20,20,0,0,100,37.403288,127.111160,72.465096,8474,74,38,275,0,0,0x1529a161
1,31,20120002,2024080615374584035,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374584035,0,5915,20,20,0,0,100,37.403288,127.111152,72.489752,8475,75,38,275,0,0,0x3c6a0124
1,31,20120002,2024080615374594049,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374594049,0,5915,20,20,0,0,100,37.403288,127.111136,72.526272,8476,76,38,275,0,0,0x15b93b2f
1,31,20120002,2024080615374604063,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374604063,0,5915,20,20,0,0,100,37.403288,127.111128,72.556344,8477,77,38,275,0,0,0xa271336c
1,31,20120002,2024080615374614077,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374614077,0,5915,20,20,0,0,100,37.403288,127.111112,72.583120,8478,78,38,275,0,0,0xbedd6f58
1,31,20120002,2024080615374624090,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374624090,0,5915,20,20,0,0,100,37.403288,127.111096,72.605384,8479,79,38,275,0,0,0xcd118765
1,31,20120002,2024080615374634104,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374634104,0,5915,20,20,0,0,100,37.403288,127.111088,72.629080,8480,80,38,275,0,0,0x3e34621e
1,31,20120002,2024080615374644118,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374644118,0,5915,20,20,0,0,100,37.403288,127.111080,72.652200,8481,81,38,275,0,0,0x40b93dc6
1,31,20120002,2024080615374654132,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374654132,0,5915,20,20,0,0,100,37.403288,127.111072,72.677792,8482,82,38,275,0,0,0xecbdaf44
1,31,20120002,2024080615374664144,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374664144,0,5915,20,20,0,0,100,37.403288,127.111056,72.698848,8483,83,38,275,0,0,0xb1e23be8
1,31,20120002,2024080615374674157,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374674157,0,5915,20,20,0,0,100,37.403288,127.111040,72.726912,8484,84,38,275,0,0,0xb3c44e1f
1,31,20120002,2024080615374684171,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374684171,0,5915,20,20,0,0,100,37.403288,127.111032,72.752560,8485,85,38,275,0,0,0x225c5f43
1,31,20120002,2024080615374694185,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374694185,0,5915,20,20,0,0,100,37.403288,127.111016,72.780032,8486,86,38,275,0,0,0x91b6a925
1,31,20120002,2024080615374704199,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374704199,0,5915,20,20,0,0,100,37.403292,127.111008,72.812616,8487,87,38,275,0,0,0x1f7ac090
1,31,20120002,2024080615374714211,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374714211,0,5915,20,20,0,0,100,37.403292,127.111000,72.841968,8488,88,38,275,0,0,0x9cbb1555
1,31,20120002,2024080615374724224,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374724224,0,5915,20,20,0,0,100,37.403292,127.110984,72.870920,8489,89,38,275,0,0,0x511d3614
1,31,20120002,2024080615374734236,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374734236,0,5915,20,20,0,0,100,37.403292,127.110976,72.898024,8490,90,38,275,0,0,0x8c264509
1,31,20120002,2024080615374744251,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374744251,0,5915,20,20,0,0,100,37.403292,127.110960,72.924456,8491,91,38,275,0,0,0xc6bf097b
1,31,20120002,2024080615374754266,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374754266,0,5915,20,20,0,0,100,37.403292,127.110952,72.953568,8492,92,38,275,0,0,0x1b4c470e
1,31,20120002,2024080615374764281,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374764281,0,5915,20,20,0,0,100,37.403292,127.110936,72.981048,8493,93,38,275,0,0,0x69f207b
1,31,20120002,2024080615374774295,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374774295,0,5915,20,20,0,0,100,37.403292,127.110928,73.011352,8494,94,38,275,0,0,0xf95c5a9c
1,31,20120002,2024080615374784309,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374784309,0,5915,20,20,0,0,100,37.403292,127.110920,73.043848,8495,95,38,275,0,0,0x579267eb
1,31,20120002,2024080615374794324,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374794324,0,5915,20,20,0,0,100,37.403292,127.110912,73.072680,8496,96,38,275,0,0,0x76608f9d
1,31,20120002,2024080615374804338,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374804338,0,5915,20,20,0,0,100,37.403292,127.110896,73.102584,8497,97,38,275,0,0,0x2b10b645
1,31,20120002,2024080615374814352,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374814352,0,5915,20,20,0,0,100,37.403292,127.110888,73.128968,8498,98,38,275,0,0,0x3ec9f8ed
1,31,20120002,2024080615374824366,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374824366,0,5915,20,20,0,0,100,37.403292,127.110880,73.153440,8499,99,38,275,0,0,0x8b431a32
1,31,20120002,2024080615374834381,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374834381,0,5915,20,20,0,0,100,37.403292,127.110864,73.178232,8500,100,38,275,0,0,0x4d9d6869
1,31,20120002,2024080615374844397,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374844397,0,5915,20,20,0,0,100,37.403292,127.110856,73.204104,8501,1,38,275,0,0,0x92e27e40
1,31,20120002,2024080615374854411,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374854411,0,5915,20,20,0,0,100,37.403292,127.110848,73.227736,8502,2,33,275,0,0,0x21ab2548
1,31,20120002,2024080615374864423,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374864423,0,5915,20,20,0,0,100,37.403292,127.110832,73.254384,8503,3,33,275,0,0,0x51ad99d5
1,31,20120002,2024080615374874435,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374874435,0,5915,20,20,0,0,100,37.403292,127.110824,73.282416,8504,4,33,275,0,0,0xbc7a86f1
1,31,20120002,2024080615374884446,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374884446,0,5915,20,20,0,0,100,37.403292,127.110808,73.308512,8505,5,33,275,0,0,0x376eaaf9
1,31,20120002,2024080615374894478,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374894478,0,5915,20,20,0,0,100,37.403292,127.110800,73.333760,8506,6,33,275,0,0,0x3f89420e
1,31,20120002,2024080615374904488,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374904488,0,5915,20,20,0,0,100,37.403292,127.110792,73.355648,8507,7,33,275,0,0,0xecdaa1a5
1,31,20120002,2024080615374914500,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374914500,0,5915,20,20,0,0,100,37.403292,127.110776,73.378624,8508,8,33,275,0,0,0x94647cc2
1,31,20120002,2024080615374924512,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374924512,0,5915,20,20,0,0,100,37.403292,127.110768,73.401848,8509,9,33,275,0,0,0xbbd7d52d
1,31,20120002,2024080615374934525,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374934525,0,5915,20,20,0,0,100,37.403292,127.110760,73.424256,8510,10,33,275,0,0,0x271f2874
1,31,20120002,2024080615374944540,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374944540,0,5915,20,20,0,0,100,37.403292,127.110752,73.447784,8511,11,33,275,0,0,0xa4c4ec2b
1,31,20120002,2024080615374954554,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374954554,0,5915,20,20,0,0,100,37.403292,127.110744,73.469792,8512,12,33,275,0,0,0xe3cc290d
1,31,20120002,2024080615374964567,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374964567,0,5915,20,20,0,0,100,37.403292,127.110736,73.493136,8513,13,33,275,0,0,0xf1dc4adb
1,31,20120002,2024080615374974580,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374974580,0,5915,20,20,0,0,100,37.403292,127.110728,73.516288,8514,14,33,275,0,0,0x69ee811f
1,31,20120002,2024080615374984593,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374984593,0,5915,20,20,0,0,100,37.403292,127.110720,73.537952,8515,15,33,275,0,0,0xa9d4044f
1,31,20120002,2024080615374994606,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615374994606,0,5915,20,20,0,0,100,37.403292,127.110704,73.561608,8516,16,33,275,0,0,0x13099ef3
1,31,20120002,2024080615375004619,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375004619,0,5915,20,20,0,0,100,37.403292,127.110696,73.586560,8517,17,33,275,0,0,0xdc6a57d2
1,31,20120002,2024080615375014631,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375014631,0,5915,20,20,0,0,100,37.403292,127.110688,73.612192,8518,18,33,275,0,0,0xd2665b35
1,31,20120002,2024080615375024643,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375024643,0,5915,20,20,0,0,100,37.403292,127.110680,73.635776,8519,19,33,275,0,0,0xb2222639
1,31,20120002,2024080615375034655,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375034655,0,5915,20,20,0,0,100,37.403292,127.110664,73.658456,8520,20,33,275,0,0,0x5323a494
1,31,20120002,2024080615375044668,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375044668,0,5915,20,20,0,0,100,37.403292,127.110656,73.680416,8521,21,33,275,0,0,0x1541f637
1,31,20120002,2024080615375054680,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375054680,0,5915,20,20,0,0,100,37.403292,127.110648,73.699952,8522,22,30,275,0,0,0xfbce3fff
1,31,20120002,2024080615375064692,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375064692,0,5915,20,20,0,0,100,37.403292,127.110640,73.721688,8523,23,30,275,0,0,0x7127f561
1,31,20120002,2024080615375074704,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375074704,0,5915,20,20,0,0,100,37.403292,127.110632,73.748192,8524,24,30,275,0,0,0xf0bf2e32
1,31,20120002,2024080615375084716,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375084716,0,5915,20,20,0,0,100,37.403292,127.110624,73.770592,8525,25,30,275,0,0,0xf3062eb5
1,31,20120002,2024080615375094730,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375094730,0,5915,20,20,0,0,100,37.403292,127.110616,73.794520,8526,26,30,275,0,0,0x84c33b07
1,31,20120002,2024080615375104744,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375104744,0,5915,20,20,0,0,100,37.403292,127.110600,73.813984,8527,27,30,275,0,0,0x24e4fece
1,31,20120002,2024080615375114757,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375114757,0,5915,20,20,0,0,100,37.403292,127.110592,73.834320,8528,28,30,275,0,0,0x721ca9d4
1,31,20120002,2024080615375124771,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375124771,0,5915,20,20,0,0,100,37.403292,127.110592,73.852512,8529,29,30,275,0,0,0xdf750952
1,31,20120002,2024080615375134785,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375134785,0,5915,20,20,0,0,100,37.403292,127.110584,73.869304,8530,30,30,275,0,0,0x9cf444c7
1,31,20120002,2024080615375144799,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375144799,0,5915,20,20,0,0,100,37.403292,127.110576,73.889472,8531,31,30,275,0,0,0x1f0c7fca
1,31,20120002,2024080615375154813,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375154813,0,5915,20,20,0,0,100,37.403292,127.110568,73.908416,8532,32,25,275,0,0,0x13e4e82a
1,31,20120002,2024080615375164827,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375164827,0,5915,20,20,0,0,100,37.403292,127.110560,73.926144,8533,33,25,275,0,0,0x32288cf3
1,31,20120002,2024080615375174840,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375174840,0,5915,20,20,0,0,100,37.403292,127.110552,73.944880,8534,34,25,275,0,0,0x40cc47d6
1,31,20120002,2024080615375184853,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375184853,0,5915,20,20,0,0,100,37.403292,127.110544,73.958224,8535,35,25,275,0,0,0x62918018
1,31,20120002,2024080615375194867,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375194867,0,5915,20,20,0,0,100,37.403292,127.110536,73.972704,8536,36,25,275,0,0,0x52a3cf55
1,31,20120002,2024080615375204880,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375204880,0,5915,20,20,0,0,100,37.403292,127.110528,73.988472,8537,37,25,275,0,0,0x38b92fb8
1,31,20120002,2024080615375214893,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375214893,0,5915,20,20,0,0,100,37.403292,127.110520,74.007088,8538,38,25,275,0,0,0x311fff3
1,31,20120002,2024080615375224907,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375224907,0,5915,20,20,0,0,100,37.403292,127.110512,74.022112,8539,39,25,275,0,0,0x23b28bdc
1,31,20120002,2024080615375234922,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375234922,0,5915,20,20,0,0,100,37.403296,127.110512,74.032784,8540,40,25,275,0,0,0xc39d5f6c
1,31,20120002,2024080615375244936,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375244936,0,5915,20,20,0,0,100,37.403296,127.110504,74.044552,8541,41,25,275,0,0,0x97de218d
1,31,20120002,2024080615375254949,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375254949,0,5915,20,20,0,0,100,37.403296,127.110496,74.054784,8542,42,22,275,0,0,0xc144ed6
1,31,20120002,2024080615375264961,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375264961,0,5915,20,20,0,0,100,37.403296,127.110488,74.062944,8543,43,22,275,0,0,0xfb7206b4
1,31,20120002,2024080615375274973,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375274973,0,5915,20,20,0,0,100,37.403296,127.110480,74.072080,8544,44,22,275,0,0,0x80066d3c
1,31,20120002,2024080615375284985,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375284985,0,5915,20,20,0,0,100,37.403296,127.110480,74.080760,8545,45,22,275,0,0,0x1c8d1b23
1,31,20120002,2024080615375294999,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375294999,0,5915,20,20,0,0,100,37.403296,127.110472,74.091096,8546,46,22,275,0,0,0x78fd8537
1,31,20120002,2024080615375305012,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375305012,0,5915,20,20,0,0,100,37.403296,127.110464,74.099616,8547,47,22,275,0,0,0xc3c23716
1,31,20120002,2024080615375315026,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375315026,0,5915,20,20,0,0,100,37.403296,127.110456,74.107536,8548,48,22,275,0,0,0xed37920f
1,31,20120002,2024080615375325040,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375325040,0,5915,20,20,0,0,100,37.403296,127.110456,74.115768,8549,49,22,275,0,0,0x8962c352
1,31,20120002,2024080615375335055,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375335055,0,5915,20,20,0,0,100,37.403296,127.110448,74.121920,8550,50,22,275,0,0,0xc1ff27d1
1,31,20120002,2024080615375345070,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375345070,0,5915,20,20,0,0,100,37.403296,127.110440,74.129808,8551,51,22,275,0,0,0x75ae449f
1,31,20120002,2024080615375355086,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375355086,0,5915,20,20,0,0,100,37.403296,127.110440,74.135856,8552,52,20,275,0,0,0xc71a3155
1,31,20120002,2024080615375365100,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375365100,0,5915,20,20,0,0,100,37.403296,127.110432,74.147704,8553,53,20,275,0,0,0x2226ccce
1,31,20120002,2024080615375375112,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375375112,0,5915,20,20,0,0,100,37.403296,127.110424,74.155576,8554,54,20,275,0,0,0xd4238c48
1,31,20120002,2024080615375385125,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375385125,0,5915,20,20,0,0,100,37.403296,127.110424,74.162192,8555,55,20,275,0,0,0xe2a558b2
1,31,20120002,2024080615375395138,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375395138,0,5915,20,20,0,0,100,37.403296,127.110424,74.169472,8556,56,20,275,0,0,0x3ced8a0
1,31,20120002,2024080615375405151,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375405151,0,5915,20,20,0,0,100,37.403296,127.110424,74.173072,8557,57,20,275,0,0,0x6855ebe5
1,31,20120002,2024080615375415164,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375415164,0,5915,20,20,0,0,100,37.403296,127.110416,74.179496,8558,58,20,275,0,0,0x59b5ef49
1,31,20120002,2024080615375425178,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375425178,0,5915,20,20,0,0,100,37.403296,127.110416,74.187280,8559,59,20,275,0,0,0x7456e5a3
1,31,20120002,2024080615375435191,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375435191,0,5915,20,20,0,0,100,37.403296,127.110408,74.195248,8560,60,20,275,0,0,0xbca405af
1,31,20120002,2024080615375445205,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375445205,0,5915,20,20,0,0,100,37.403296,127.110408,74.199288,8561,61,20,275,0,0,0xd0b57e5b
1,31,20120002,2024080615375455220,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375455220,0,5915,20,20,0,0,100,37.403296,127.110400,74.202048,8562,62,10,275,0,0,0x7c4bfb0d
1,31,20120002,2024080615375465232,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375465232,0,5915,20,20,0,0,100,37.403296,127.110400,74.205456,8563,63,10,275,0,0,0x31e9e676
1,31,20120002,2024080615375475246,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375475246,0,5915,20,20,0,0,100,37.403296,127.110400,74.210704,8564,64,10,275,0,0,0xfd506160
1,31,20120002,2024080615375485259,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375485259,0,5915,20,20,0,0,100,37.403296,127.110392,74.212320,8565,65,10,275,0,0,0x3d95d96d
1,31,20120002,2024080615375495272,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375495272,0,5915,20,20,0,0,100,37.403296,127.110392,74.214272,8566,66,10,275,0,0,0x3f30f049
1,31,20120002,2024080615375505286,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375505286,0,5915,20,20,0,0,100,37.403296,127.110384,74.216424,8567,67,10,275,0,0,0xfc329d1f
1,31,20120002,2024080615375515299,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375515299,0,5915,20,20,0,0,100,37.403296,127.110384,74.216616,8568,68,10,275,0,0,0x7d06139b
1,31,20120002,2024080615375525313,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375525313,0,5915,20,20,0,0,100,37.403296,127.110384,74.218568,8569,69,10,275,0,0,0x39066e01
1,31,20120002,2024080615375535326,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375535326,0,5915,20,20,0,0,100,37.403296,127.110376,74.218728,8570,70,10,275,0,0,0x9ee68777
1,31,20120002,2024080615375545339,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375545339,0,5915,20,20,0,0,100,37.403296,127.110376,74.221816,8571,71,10,275,0,0,0x8b368962
1,31,20120002,2024080615375555353,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375555353,0,5915,20,20,0,0,100,37.403296,127.110376,74.221328,8572,72,10,275,0,0,0x94b67bf4
1,31,20120002,2024080615375565365,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375565365,0,5915,20,20,0,0,100,37.403296,127.110376,74.219520,8573,73,10,275,0,0,0x4ae8bd78
1,31,20120002,2024080615375575378,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375575378,0,5915,20,20,0,0,100,37.403296,127.110376,74.219368,8574,74,10,275,0,0,0xcdf0dc06
1,31,20120002,2024080615375585391,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375585391,0,5915,20,20,0,0,100,37.403296,127.110368,74.218224,8575,75,10,275,0,0,0x98d06e04
1,31,20120002,2024080615375595404,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375595404,0,5915,20,20,0,0,100,37.403296,127.110368,74.218336,8576,76,10,275,0,0,0xd4933e3b
1,31,20120002,2024080615375605417,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375605417,0,5915,20,20,0,0,100,37.403296,127.110368,74.217112,8577,77,10,275,0,0,0x4f86b1dc
1,31,20120002,2024080615375615431,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375615431,0,5915,20,20,0,0,100,37.403296,127.110368,74.214456,8578,78,10,275,0,0,0x42ca9256
1,31,20120002,2024080615375625444,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375625444,0,5915,20,20,0,0,100,37.403296,127.110368,74.212256,8579,79,10,275,0,0,0x10c755bd
1,31,20120002,2024080615375635456,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375635456,0,5915,20,20,0,0,100,37.403296,127.110368,74.208072,8580,80,10,275,0,0,0x69b0f64f
1,31,20120002,2024080615375645470,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375645470,0,5915,20,20,0,0,100,37.403296,127.110368,74.206928,8581,81,10,275,0,0,0xfc7a24e3
1,31,20120002,2024080615375655484,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375655484,0,5915,20,20,0,0,100,37.403296,127.110368,74.202920,8582,82,2,275,0,0,0xb37bfa08
1,31,20120002,2024080615375665499,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375665499,0,5915,20,20,0,0,100,37.403296,127.110368,74.199264,8583,83,2,275,0,0,0x654d99fb
1,31,20120002,2024080615375675514,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375675514,0,5915,20,20,0,0,100,37.403296,127.110368,74.196256,8584,84,2,275,0,0,0xc97f57e6
1,31,20120002,2024080615375685528,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375685528,0,5915,20,20,0,0,100,37.403296,127.110360,74.192168,8585,85,2,275,0,0,0x1f126b2e
1,31,20120002,2024080615375695542,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375695542,0,5915,20,20,0,0,100,37.403292,127.110360,74.190208,8586,86,2,275,0,0,0xe1b13bf8
1,31,20120002,2024080615375705555,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375705555,0,5915,20,20,0,0,100,37.403292,127.110360,74.185400,8587,87,2,275,0,0,0x2ee591bd
1,31,20120002,2024080615375715568,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375715568,0,5915,20,20,0,0,100,37.403292,127.110360,74.181152,8588,88,2,275,0,0,0x93f97600
1,31,20120002,2024080615375725583,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375725583,0,5915,20,20,0,0,100,37.403292,127.110360,74.178280,8589,89,2,275,0,0,0x543cd60d
1,31,20120002,2024080615375735597,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375735597,0,5915,20,20,0,0,100,37.403292,127.110360,74.174296,8590,90,2,275,0,0,0x737388e2
1,31,20120002,2024080615375745611,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375745611,0,5915,20,20,0,0,100,37.403292,127.110360,74.168792,8591,91,2,275,0,0,0xaa49a0b2
1,31,20120002,2024080615375755625,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375755625,0,5915,20,20,0,0,100,37.403292,127.110360,74.163008,8592,92,3,275,0,0,0x1f3c1e3b
1,31,20120002,2024080615375765639,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375765639,0,5915,20,20,0,0,100,37.403292,127.110360,74.156848,8593,93,3,275,0,0,0xba0bab89
1,31,20120002,2024080615375775654,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375775654,0,5915,20,20,0,0,100,37.403292,127.110360,74.152240,8594,94,3,275,0,0,0x6ea22081
1,31,20120002,2024080615375785668,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375785668,0,5915,20,20,0,0,100,37.403292,127.110360,74.147168,8595,95,3,275,0,0,0x7b97dbd4
1,31,20120002,2024080615375795681,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375795681,0,5915,20,20,0,0,100,37.403292,127.110368,74.142208,8596,96,3,275,0,0,0xc68c276d
1,31,20120002,2024080615375805694,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375805694,0,5915,20,20,0,0,100,37.403292,127.110368,74.137224,8597,97,3,275,0,0,0x13542355
1,31,20120002,2024080615375815708,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375815708,0,5915,20,20,0,0,100,37.403292,127.110368,74.132160,8598,98,3,275,0,0,0x73814ed9
1,31,20120002,2024080615375825720,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375825720,0,5915,20,20,0,0,100,37.403292,127.110368,74.129800,8599,99,3,275,0,0,0xd62c2ae6
1,31,20120002,2024080615375835733,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375835733,0,5915,20,20,0,0,100,37.403292,127.110368,74.126792,8600,100,3,275,0,0,0xa92c5152
1,31,20120002,2024080615375845744,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375845744,0,5915,20,20,0,0,100,37.403292,127.110368,74.123544,8601,1,3,275,0,0,0xda024244
1,31,20120002,2024080615375855757,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375855757,0,5915,20,20,0,0,100,37.403292,127.110368,74.119824,8602,2,2,275,0,0,0x51b4210e
1,31,20120002,2024080615375865769,1,1,9,201,1,1.5,0x1,0x1,136,0,0,2024080615375865769,0,5915,20,20,0,0,100,37.403292,127.110368,74.116768,8603,3,2,275,0,0,0xef0d45bf
