eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23040015,2024052115250155777,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250155574,2022042903001783311,2024052115250155777,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.428372,6367,67,0,0,0x750f89e3,2024052115250156373,2022042902500289406,9223372036854775807,799,-501493905,7199319921604620030,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.428372,0,6367,0,100.000,0.000
1,31,23040015,2024052115250165792,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250165587,2022042903001793326,2024052115250165792,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.429512,6368,68,0,0,0xf25d7a49,2024052115250166676,2022042902500299702,9223372036854775807,1089,-501493624,7199319921604610015,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.429512,0,6368,0,100.000,0.000
1,31,23040015,2024052115250175809,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250175570,2022042903001803345,2024052115250175809,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.430344,6369,69,0,0,0xfd6c7015,2024052115250176618,2022042902500309649,9223372036854775807,1048,-501493696,7199319921604599998,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.430344,0,6369,0,100.000,0.000
1,31,23040015,2024052115250185827,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250185611,2022042903001813359,2024052115250185827,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.429360,6370,70,0,0,0x56114fb4,2024052115250186262,2022042902500319294,9223372036854775807,651,-501494065,7199319921604589980,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.429360,0,6370,0,100.000,0.000
1,31,23040015,2024052115250195840,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250195561,2022042903001823368,2024052115250195840,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.430164,6371,71,0,0,0xd067f53c,2024052115250196457,2022042902500329485,9223372036854775807,896,-501493883,7199319921604579967,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.430164,0,6371,0,100.000,0.000
1,31,23040015,2024052115250205853,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250205635,2022042903001833383,2024052115250205853,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.429424,6372,72,0,0,0x839a27c8,2024052115250206061,2022042902500339092,9223372036854775807,426,-501494291,7199319921604569954,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.429424,0,6372,0,100.000,0.000
1,31,23040015,2024052115250215865,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250215589,2022042903001843395,2024052115250215865,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.428468,6373,73,0,0,0xabfbcaf6,2024052115250215958,2022042902500348992,9223372036854775807,369,-501494403,7199319921604559942,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.428468,0,6373,0,100.000,0.000
1,31,23040015,2024052115250225878,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250225612,2022042903001853415,2024052115250225878,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.429520,6374,74,0,0,0x682bca25,2024052115250226409,2022042902500359444,9223372036854775807,797,-501493971,7199319921604549929,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.429520,0,6374,0,100.000,0.000
1,31,23040015,2024052115250235896,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250235646,2022042903001863428,2024052115250235896,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.427660,6375,75,0,0,0x5c1ad420,2024052115250236760,2022042902500369795,9223372036854775807,1114,-501493633,7199319921604539911,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.427660,0,6375,0,100.000,0.000
1,31,23040015,2024052115250245912,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250245648,2022042903001873445,2024052115250245912,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.430996,6376,76,0,0,0x32bf3f65,2024052115250246156,2022042902500379193,9223372036854775807,508,-501494252,7199319921604529895,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.430996,0,6376,0,100.000,0.000
