eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unRxVehicleHeading,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23120008,2024052415372027254,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372024322,2022042908005562992,2024052415372027254,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403488,127.159688,125.803976,12322,22,0,331,0x65b0c948,2024052415372025003,2022042903043468147,2024052415372026730,681,-4962094845,-524,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,310,1,0,0,0,29.066266,37.403488,127.159688,125.803976,0,12318,4,99.967,0.033
1,31,23120008,2024052415372037276,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372034330,2022042908005573010,2024052415372037276,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403488,127.159688,125.803704,12323,23,0,331,0x31836b8d,2024052415372035306,2022042903043478451,2024052415372036797,976,-4962094559,-479,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,309,1,0,0,0,29.066266,37.403488,127.159688,125.803704,0,12319,4,99.967,0.033
1,31,23120008,2024052415372047300,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372044333,2022042908005583027,2024052415372047300,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403488,127.159688,125.802128,12324,24,0,331,0x6af94efa,2024052415372045208,2022042903043488350,2024052415372046897,875,-4962094677,-403,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,309,1,0,0,0,29.066266,37.403488,127.159688,125.802128,0,12320,4,99.967,0.033
1,31,23120008,2024052415372057318,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372054345,2022042908005593048,2024052415372057318,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403488,127.159688,125.803248,12325,25,0,331,0x4f1c7b03,2024052415372055168,2022042903043498343,2024052415372056975,823,-4962094705,-343,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,309,1,0,0,0,29.066266,37.403488,127.159688,125.803248,0,12321,4,99.967,0.033
1,31,23120008,2024052415372067339,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372064386,2022042908005603093,2024052415372067339,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403488,127.159688,125.799296,12326,26,0,331,0x87e249af,2024052415372064761,2022042903043507904,2024052415372067053,375,-4962095189,-286,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,309,1,0,0,0,29.066266,37.403488,127.159688,125.799296,0,12322,4,99.967,0.033
1,31,23120008,2024052415372077363,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372074403,2022042908005613098,2024052415372077363,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403488,127.159688,125.798152,12327,27,0,331,0xa71b31f2,2024052415372075506,2022042903043518655,2024052415372077131,1103,-4962094443,-232,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,308,1,0,0,0,29.066266,37.403488,127.159688,125.798152,0,12323,4,99.967,0.033
1,31,23120008,2024052415372087383,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372084445,2022042908005623113,2024052415372087383,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403488,127.159688,125.800920,12328,28,0,331,0x7f572ed9,2024052415372084707,2022042903043527850,2024052415372086190,262,-4962095263,-1193,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,308,1,0,0,0,29.066266,37.403488,127.159688,125.800920,0,12324,4,99.967,0.033
1,31,23120008,2024052415372097400,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372094414,2022042908005633133,2024052415372097400,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403488,127.159688,125.798440,12329,29,0,331,0xa285ae69,2024052415372094813,2022042903043537961,2024052415372096270,399,-4962095172,-1130,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,308,1,0,0,0,29.066266,37.403488,127.159688,125.798440,0,12325,4,99.967,0.033
1,31,23120008,2024052415372107419,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372104438,2022042908005643147,2024052415372107419,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403488,127.159688,125.796440,12330,30,0,331,0xde02048d,2024052415372105312,2022042903043548458,2024052415372107424,874,-4962094689,5,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,308,1,0,0,0,29.066266,37.403488,127.159688,125.796440,0,12326,4,99.967,0.033
1,31,23120008,2024052415372117437,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372114446,2022042908005653175,2024052415372117437,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403488,127.159688,125.794976,12331,31,0,331,0x60a07918,2024052415372115358,2022042903043558505,2024052415372117471,912,-4962094670,34,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,307,1,0,0,0,29.066266,37.403488,127.159688,125.794976,0,12327,4,99.967,0.033
